2025-02-09 00:23:14,739 - INFO - Attempting database connection...
2025-02-09 00:23:14,739 - INFO - Database configuration:
2025-02-09 00:23:14,740 - INFO -   Database Name: fil_dict_db
2025-02-09 00:23:14,740 - INFO -   User: postgres
2025-02-09 00:23:14,740 - INFO -   Host: localhost
2025-02-09 00:23:14,740 - INFO -   Password: ********
2025-02-09 00:23:14,885 - INFO - Successfully established database connection
2025-02-09 00:23:14,886 - INFO - Setting up PostgreSQL extensions...
2025-02-09 00:23:14,886 - INFO - Checking extension: pg_trgm
2025-02-09 00:23:14,889 - INFO - Extension already installed: pg_trgm
2025-02-09 00:23:14,890 - INFO - Checking extension: unaccent
2025-02-09 00:23:14,890 - INFO - Extension already installed: unaccent
2025-02-09 00:23:14,890 - INFO - Checking extension: fuzzystrmatch
2025-02-09 00:23:14,891 - INFO - Extension already installed: fuzzystrmatch
2025-02-09 00:23:14,891 - INFO - Extensions setup completed
2025-02-09 00:23:14,891 - INFO - Starting table creation/update process.
2025-02-09 00:23:14,901 - INFO - Tables created or updated successfully.
2025-02-09 00:23:14,904 - INFO - Processing Tagalog words from: data/tagalog-words.json
2025-02-09 00:24:26,224 - INFO - Processing root words from: data/root_words_with_associated_words_cleaned.json
2025-02-09 00:24:55,940 - INFO - Processing KWF dictionary from: data/kwf_dictionary.json
2025-02-09 00:26:16,537 - INFO - Starting to process Kaikki file: data/kaikki.jsonl
2025-02-09 00:26:19,463 - WARNING - Invalid Baybayin data for word 'ge', clearing baybayin fields.
2025-02-09 00:26:19,470 - WARNING - Invalid Baybayin data for word 'FX', clearing baybayin fields.
2025-02-09 00:26:19,473 - WARNING - Invalid Baybayin data for word 'bus', clearing baybayin fields.
2025-02-09 00:26:19,486 - WARNING - Invalid Baybayin data for word 'ce', clearing baybayin fields.
2025-02-09 00:26:19,489 - WARNING - Invalid Baybayin data for word 'terminal', clearing baybayin fields.
2025-02-09 00:26:19,491 - WARNING - Invalid Baybayin data for word 'ra', clearing baybayin fields.
2025-02-09 00:26:19,493 - WARNING - Invalid Baybayin data for word 'ne', clearing baybayin fields.
2025-02-09 00:26:19,525 - WARNING - Invalid Baybayin data for word 'pe', clearing baybayin fields.
2025-02-09 00:26:19,527 - WARNING - Invalid Baybayin data for word 'toro', clearing baybayin fields.
2025-02-09 00:26:19,532 - WARNING - Invalid Baybayin data for word 'ho', clearing baybayin fields.
2025-02-09 00:26:19,534 - WARNING - Invalid Baybayin data for word 'ho', clearing baybayin fields.
2025-02-09 00:26:19,555 - WARNING - Invalid Baybayin data for word 'asetilen', clearing baybayin fields.
2025-02-09 00:26:19,557 - WARNING - Invalid Baybayin data for word 'ele', clearing baybayin fields.
2025-02-09 00:26:19,559 - WARNING - Invalid Baybayin data for word 'aspirin', clearing baybayin fields.
2025-02-09 00:26:19,562 - WARNING - Invalid Baybayin data for word 'po', clearing baybayin fields.
2025-02-09 00:26:19,566 - WARNING - Invalid Baybayin data for word 'Tagalog', clearing baybayin fields.
2025-02-09 00:26:19,570 - WARNING - Invalid Baybayin data for word 'Tagalog', clearing baybayin fields.
2025-02-09 00:26:19,677 - WARNING - Invalid Baybayin data for word 'Quezon City', clearing baybayin fields.
2025-02-09 00:26:19,679 - WARNING - Invalid Baybayin data for word 'Padua', clearing baybayin fields.
2025-02-09 00:26:19,682 - WARNING - Invalid Baybayin data for word 'La Paz', clearing baybayin fields.
2025-02-09 00:26:19,735 - WARNING - Invalid Baybayin data for word 'Trinidad', clearing baybayin fields.
2025-02-09 00:26:19,739 - WARNING - Invalid Baybayin data for word 'Bangkok', clearing baybayin fields.
2025-02-09 00:26:19,741 - WARNING - Invalid Baybayin data for word 'Dublin', clearing baybayin fields.
2025-02-09 00:26:19,743 - WARNING - Invalid Baybayin data for word 'San Francisco', clearing baybayin fields.
2025-02-09 00:26:19,746 - WARNING - Invalid Baybayin data for word 'Barcelona', clearing baybayin fields.
2025-02-09 00:26:19,750 - WARNING - Invalid Baybayin data for word 'es', clearing baybayin fields.
2025-02-09 00:26:19,753 - WARNING - Invalid Baybayin data for word 'sine', clearing baybayin fields.
2025-02-09 00:26:19,762 - WARNING - Invalid Baybayin data for word 'Florence', clearing baybayin fields.
2025-02-09 00:26:19,766 - WARNING - Invalid Baybayin data for word 'lemur', clearing baybayin fields.
2025-02-09 00:26:19,768 - WARNING - Invalid Baybayin data for word 'ar', clearing baybayin fields.
2025-02-09 00:26:19,784 - WARNING - Invalid Baybayin data for word 'Valencia', clearing baybayin fields.
2025-02-09 00:26:19,795 - WARNING - Invalid Baybayin data for word 'destino', clearing baybayin fields.
2025-02-09 00:26:19,816 - WARNING - Invalid Baybayin data for word 'ola', clearing baybayin fields.
2025-02-09 00:26:19,818 - WARNING - Invalid Baybayin data for word 'ola', clearing baybayin fields.
2025-02-09 00:26:19,820 - WARNING - Invalid Baybayin data for word 'Nicolas', clearing baybayin fields.
2025-02-09 00:26:19,823 - WARNING - Invalid Baybayin data for word 'se', clearing baybayin fields.
2025-02-09 00:26:19,829 - WARNING - Invalid Baybayin data for word 'se', clearing baybayin fields.
2025-02-09 00:26:19,843 - WARNING - Invalid Baybayin data for word 'negro', clearing baybayin fields.
2025-02-09 00:26:19,845 - WARNING - Invalid Baybayin data for word 'negro', clearing baybayin fields.
2025-02-09 00:26:19,878 - WARNING - Invalid Baybayin data for word 'Lao', clearing baybayin fields.
2025-02-09 00:26:19,883 - WARNING - Invalid Baybayin data for word 'mate', clearing baybayin fields.
2025-02-09 00:26:19,885 - WARNING - Invalid Baybayin data for word 'Saudi', clearing baybayin fields.
2025-02-09 00:26:19,887 - WARNING - Invalid Baybayin data for word 'Montana', clearing baybayin fields.
2025-02-09 00:26:19,994 - WARNING - Invalid Baybayin data for word 'estado', clearing baybayin fields.
2025-02-09 00:26:20,002 - WARNING - Invalid Baybayin data for word 'ordenador', clearing baybayin fields.
2025-02-09 00:26:20,027 - WARNING - Invalid Baybayin data for word 'altar', clearing baybayin fields.
2025-02-09 00:26:20,030 - WARNING - Invalid Baybayin data for word 'España', clearing baybayin fields.
2025-02-09 00:26:20,035 - WARNING - Invalid Baybayin data for word 'baket', clearing baybayin fields.
2025-02-09 00:26:20,037 - WARNING - Invalid Baybayin data for word 'in-', clearing baybayin fields.
2025-02-09 00:26:20,039 - WARNING - Invalid Baybayin data for word 'real', clearing baybayin fields.
2025-02-09 00:26:20,055 - WARNING - Invalid Baybayin data for word 'real', clearing baybayin fields.
2025-02-09 00:26:20,059 - WARNING - Invalid Baybayin data for word 'real', clearing baybayin fields.
2025-02-09 00:26:20,087 - WARNING - Invalid Baybayin data for word 'dugong', clearing baybayin fields.
2025-02-09 00:26:20,090 - WARNING - Invalid Baybayin data for word 'pare', clearing baybayin fields.
2025-02-09 00:26:20,099 - WARNING - Invalid Baybayin data for word 'pare', clearing baybayin fields.
2025-02-09 00:26:20,105 - WARNING - Invalid Baybayin data for word 'bar', clearing baybayin fields.
2025-02-09 00:26:20,113 - WARNING - Invalid Baybayin data for word 'melon', clearing baybayin fields.
2025-02-09 00:26:20,115 - WARNING - Invalid Baybayin data for word 'bes', clearing baybayin fields.
2025-02-09 00:26:20,118 - WARNING - Invalid Baybayin data for word 'bes', clearing baybayin fields.
2025-02-09 00:26:20,121 - WARNING - Invalid Baybayin data for word 'drama', clearing baybayin fields.
2025-02-09 00:26:20,132 - WARNING - Invalid Baybayin data for word 'Alfredo', clearing baybayin fields.
2025-02-09 00:26:20,135 - WARNING - Invalid Baybayin data for word 'El Niño', clearing baybayin fields.
2025-02-09 00:26:20,138 - WARNING - Invalid Baybayin data for word 'Cebuano', clearing baybayin fields.
2025-02-09 00:26:20,141 - WARNING - Invalid Baybayin data for word 'Cebuano', clearing baybayin fields.
2025-02-09 00:26:20,143 - WARNING - Invalid Baybayin data for word 'gabe', clearing baybayin fields.
2025-02-09 00:26:20,145 - WARNING - Invalid Baybayin data for word 'gabe', clearing baybayin fields.
2025-02-09 00:26:20,148 - WARNING - Invalid Baybayin data for word 'Sarah', clearing baybayin fields.
2025-02-09 00:26:20,154 - WARNING - Invalid Baybayin data for word 'timbre', clearing baybayin fields.
2025-02-09 00:26:20,173 - WARNING - Invalid Baybayin data for word 'ser', clearing baybayin fields.
2025-02-09 00:26:20,207 - WARNING - Invalid Baybayin data for word 'oasis', clearing baybayin fields.
2025-02-09 00:26:20,210 - WARNING - Invalid Baybayin data for word 'vendo', clearing baybayin fields.
2025-02-09 00:26:20,213 - WARNING - Invalid Baybayin data for word 'video', clearing baybayin fields.
2025-02-09 00:26:20,216 - WARNING - Invalid Baybayin data for word 'aber', clearing baybayin fields.
2025-02-09 00:26:20,222 - WARNING - Invalid Baybayin data for word 'libra', clearing baybayin fields.
2025-02-09 00:26:20,268 - WARNING - Invalid Baybayin data for word 'puso', clearing baybayin fields.
2025-02-09 00:26:20,315 - WARNING - Invalid Baybayin data for word 'raw', clearing baybayin fields.
2025-02-09 00:26:20,349 - WARNING - Invalid Baybayin data for word 'debate', clearing baybayin fields.
2025-02-09 00:26:20,352 - WARNING - Invalid Baybayin data for word 'ping pong', clearing baybayin fields.
2025-02-09 00:26:20,354 - WARNING - Invalid Baybayin data for word 'iso', clearing baybayin fields.
2025-02-09 00:26:20,357 - WARNING - Invalid Baybayin data for word 'iso', clearing baybayin fields.
2025-02-09 00:26:20,358 - WARNING - Invalid Baybayin data for word 'iso', clearing baybayin fields.
2025-02-09 00:26:20,361 - WARNING - Invalid Baybayin data for word 'mano', clearing baybayin fields.
2025-02-09 00:26:20,388 - WARNING - Invalid Baybayin data for word 'mano', clearing baybayin fields.
2025-02-09 00:26:20,391 - WARNING - Invalid Baybayin data for word 'peg', clearing baybayin fields.
2025-02-09 00:26:20,394 - WARNING - Invalid Baybayin data for word 'Semana Santa', clearing baybayin fields.
2025-02-09 00:26:20,401 - WARNING - Invalid Baybayin data for word 'pero', clearing baybayin fields.
2025-02-09 00:26:20,403 - WARNING - Invalid Baybayin data for word 'adaptable', clearing baybayin fields.
2025-02-09 00:26:20,406 - WARNING - Invalid Baybayin data for word 'lago', clearing baybayin fields.
2025-02-09 00:26:20,417 - WARNING - Invalid Baybayin data for word 'lago', clearing baybayin fields.
2025-02-09 00:26:20,420 - WARNING - Invalid Baybayin data for word 'lago', clearing baybayin fields.
2025-02-09 00:26:20,431 - WARNING - Invalid Baybayin data for word 'Venus', clearing baybayin fields.
2025-02-09 00:26:20,433 - WARNING - Invalid Baybayin data for word 'moderno', clearing baybayin fields.
2025-02-09 00:26:20,436 - WARNING - Invalid Baybayin data for word 'dragon', clearing baybayin fields.
2025-02-09 00:26:20,440 - WARNING - Invalid Baybayin data for word 'admirable', clearing baybayin fields.
2025-02-09 00:26:20,442 - WARNING - Invalid Baybayin data for word 'bos', clearing baybayin fields.
2025-02-09 00:26:20,446 - WARNING - Invalid Baybayin data for word 'mongol', clearing baybayin fields.
2025-02-09 00:26:20,449 - WARNING - Invalid Baybayin data for word 'Ezra', clearing baybayin fields.
2025-02-09 00:26:20,450 - WARNING - Invalid Baybayin data for word 'ritmo', clearing baybayin fields.
2025-02-09 00:26:20,480 - WARNING - Invalid Baybayin data for word 'santo', clearing baybayin fields.
2025-02-09 00:26:20,554 - WARNING - Invalid Baybayin data for word 'santo', clearing baybayin fields.
2025-02-09 00:26:20,560 - WARNING - Invalid Baybayin data for word 'pera', clearing baybayin fields.
2025-02-09 00:26:20,566 - WARNING - Invalid Baybayin data for word 'Jesus', clearing baybayin fields.
2025-02-09 00:26:20,568 - WARNING - Invalid Baybayin data for word 'admiral', clearing baybayin fields.
2025-02-09 00:26:20,644 - WARNING - Invalid Baybayin data for word 'Amoy', clearing baybayin fields.
2025-02-09 00:26:20,653 - WARNING - Invalid Baybayin data for word 'lobo', clearing baybayin fields.
2025-02-09 00:26:20,657 - WARNING - Invalid Baybayin data for word 'lobo', clearing baybayin fields.
2025-02-09 00:26:20,660 - WARNING - Invalid Baybayin data for word 'uang', clearing baybayin fields.
2025-02-09 00:26:20,683 - WARNING - Invalid Baybayin data for word 'Teresa', clearing baybayin fields.
2025-02-09 00:26:20,684 - WARNING - Invalid Baybayin data for word 'Teresa', clearing baybayin fields.
2025-02-09 00:26:20,686 - WARNING - Invalid Baybayin data for word 'tilde', clearing baybayin fields.
2025-02-09 00:26:20,739 - WARNING - Invalid Baybayin data for word 'lira', clearing baybayin fields.
2025-02-09 00:26:20,742 - WARNING - Invalid Baybayin data for word 'lira', clearing baybayin fields.
2025-02-09 00:26:20,744 - WARNING - Invalid Baybayin data for word 'lira', clearing baybayin fields.
2025-02-09 00:26:20,775 - WARNING - Invalid Baybayin data for word 'barat', clearing baybayin fields.
2025-02-09 00:26:20,779 - WARNING - Invalid Baybayin data for word 'barat', clearing baybayin fields.
2025-02-09 00:26:20,820 - WARNING - Invalid Baybayin data for word 'sano', clearing baybayin fields.
2025-02-09 00:26:20,848 - WARNING - Invalid Baybayin data for word 'pong', clearing baybayin fields.
2025-02-09 00:26:20,851 - WARNING - Invalid Baybayin data for word 'ale', clearing baybayin fields.
2025-02-09 00:26:20,942 - WARNING - Invalid Baybayin data for word 'numero', clearing baybayin fields.
2025-02-09 00:26:20,966 - WARNING - Invalid Baybayin data for word 'ayo', clearing baybayin fields.
2025-02-09 00:26:20,968 - WARNING - Invalid Baybayin data for word 'ayo', clearing baybayin fields.
2025-02-09 00:26:20,970 - WARNING - Invalid Baybayin data for word 'ayo', clearing baybayin fields.
2025-02-09 00:26:20,972 - WARNING - Invalid Baybayin data for word 'Adonis', clearing baybayin fields.
2025-02-09 00:26:20,986 - WARNING - Invalid Baybayin data for word 'bodka', clearing baybayin fields.
2025-02-09 00:26:20,989 - WARNING - Invalid Baybayin data for word 'ensayo', clearing baybayin fields.
2025-02-09 00:26:21,003 - WARNING - Invalid Baybayin data for word 'ng', clearing baybayin fields.
2025-02-09 00:26:21,033 - WARNING - Invalid Baybayin data for word 'ng', clearing baybayin fields.
2025-02-09 00:26:21,036 - WARNING - Invalid Baybayin data for word 'ng', clearing baybayin fields.
2025-02-09 00:26:21,038 - WARNING - Invalid Baybayin data for word 'ng', clearing baybayin fields.
2025-02-09 00:26:21,123 - WARNING - Invalid Baybayin data for word 'raha', clearing baybayin fields.
2025-02-09 00:26:21,126 - WARNING - Invalid Baybayin data for word 'punto', clearing baybayin fields.
2025-02-09 00:26:21,128 - WARNING - Invalid Baybayin data for word 'punto', clearing baybayin fields.
2025-02-09 00:26:21,133 - WARNING - Invalid Baybayin data for word 'gasolina', clearing baybayin fields.
2025-02-09 00:26:21,140 - WARNING - Invalid Baybayin data for word 'andar', clearing baybayin fields.
2025-02-09 00:26:21,156 - WARNING - Invalid Baybayin data for word 'shawarma', clearing baybayin fields.
2025-02-09 00:26:21,159 - WARNING - Invalid Baybayin data for word 'kura', clearing baybayin fields.
2025-02-09 00:26:21,162 - WARNING - Invalid Baybayin data for word 'kura', clearing baybayin fields.
2025-02-09 00:26:21,164 - WARNING - Invalid Baybayin data for word 'amen', clearing baybayin fields.
2025-02-09 00:26:21,168 - WARNING - Invalid Baybayin data for word 'amen', clearing baybayin fields.
2025-02-09 00:26:21,177 - WARNING - Invalid Baybayin data for word 'dos', clearing baybayin fields.
2025-02-09 00:26:21,181 - WARNING - Invalid Baybayin data for word 'dos', clearing baybayin fields.
2025-02-09 00:26:21,185 - WARNING - Invalid Baybayin data for word 'tema', clearing baybayin fields.
2025-02-09 00:26:21,235 - WARNING - Invalid Baybayin data for word 'de-', clearing baybayin fields.
2025-02-09 00:26:21,241 - WARNING - Invalid Baybayin data for word 'Macau', clearing baybayin fields.
2025-02-09 00:26:21,278 - WARNING - Invalid Baybayin data for word 'di-', clearing baybayin fields.
2025-02-09 00:26:21,287 - WARNING - Invalid Baybayin data for word 'aco', clearing baybayin fields.
2025-02-09 00:26:21,290 - WARNING - Invalid Baybayin data for word 'ocho', clearing baybayin fields.
2025-02-09 00:26:21,293 - WARNING - Invalid Baybayin data for word 'padre', clearing baybayin fields.
2025-02-09 00:26:21,308 - WARNING - Invalid Baybayin data for word 'padre', clearing baybayin fields.
2025-02-09 00:26:21,310 - WARNING - Invalid Baybayin data for word 'abuso', clearing baybayin fields.
2025-02-09 00:26:21,313 - WARNING - Invalid Baybayin data for word 'adenitis', clearing baybayin fields.
2025-02-09 00:26:21,318 - WARNING - Invalid Baybayin data for word '-ing', clearing baybayin fields.
2025-02-09 00:26:21,321 - WARNING - Invalid Baybayin data for word 'epistola', clearing baybayin fields.
2025-02-09 00:26:21,329 - WARNING - Invalid Baybayin data for word 'che', clearing baybayin fields.
2025-02-09 00:26:21,332 - WARNING - Invalid Baybayin data for word 'che', clearing baybayin fields.
2025-02-09 00:26:21,335 - WARNING - Invalid Baybayin data for word 'toga', clearing baybayin fields.
2025-02-09 00:26:21,346 - WARNING - Invalid Baybayin data for word 'tong', clearing baybayin fields.
2025-02-09 00:26:21,364 - WARNING - Invalid Baybayin data for word 'tong', clearing baybayin fields.
2025-02-09 00:26:21,372 - WARNING - Invalid Baybayin data for word 'palabra', clearing baybayin fields.
2025-02-09 00:26:21,374 - WARNING - Invalid Baybayin data for word 'adulto', clearing baybayin fields.
2025-02-09 00:26:21,404 - WARNING - Invalid Baybayin data for word 'adagio', clearing baybayin fields.
2025-02-09 00:26:21,406 - WARNING - Invalid Baybayin data for word 'sobre', clearing baybayin fields.
2025-02-09 00:26:21,409 - WARNING - Invalid Baybayin data for word 'emperador', clearing baybayin fields.
2025-02-09 00:26:21,414 - WARNING - Invalid Baybayin data for word 'dale', clearing baybayin fields.
2025-02-09 00:26:21,425 - WARNING - Invalid Baybayin data for word 'dale', clearing baybayin fields.
2025-02-09 00:26:21,432 - WARNING - Invalid Baybayin data for word 'dike', clearing baybayin fields.
2025-02-09 00:26:21,435 - WARNING - Invalid Baybayin data for word 'segundo', clearing baybayin fields.
2025-02-09 00:26:21,451 - WARNING - Invalid Baybayin data for word 'segundo', clearing baybayin fields.
2025-02-09 00:26:21,487 - WARNING - Invalid Baybayin data for word 'listo', clearing baybayin fields.
2025-02-09 00:26:21,490 - WARNING - Invalid Baybayin data for word 'mesa', clearing baybayin fields.
2025-02-09 00:26:21,553 - WARNING - Invalid Baybayin data for word 'moral', clearing baybayin fields.
2025-02-09 00:26:21,556 - WARNING - Invalid Baybayin data for word 'moral', clearing baybayin fields.
2025-02-09 00:26:21,584 - WARNING - Invalid Baybayin data for word 'tenor', clearing baybayin fields.
2025-02-09 00:26:21,588 - WARNING - Invalid Baybayin data for word 'seis', clearing baybayin fields.
2025-02-09 00:26:21,593 - WARNING - Invalid Baybayin data for word 'seis', clearing baybayin fields.
2025-02-09 00:26:21,598 - WARNING - Invalid Baybayin data for word 'pirata', clearing baybayin fields.
2025-02-09 00:26:21,602 - WARNING - Invalid Baybayin data for word 'pirata', clearing baybayin fields.
2025-02-09 00:26:21,605 - WARNING - Invalid Baybayin data for word 'dine', clearing baybayin fields.
2025-02-09 00:26:21,618 - WARNING - Invalid Baybayin data for word 'abra', clearing baybayin fields.
2025-02-09 00:26:21,623 - WARNING - Invalid Baybayin data for word 'ergo', clearing baybayin fields.
2025-02-09 00:26:21,626 - WARNING - Invalid Baybayin data for word 'ergo', clearing baybayin fields.
2025-02-09 00:26:21,636 - WARNING - Invalid Baybayin data for word 'magnate', clearing baybayin fields.
2025-02-09 00:26:21,654 - WARNING - Invalid Baybayin data for word 'ako', clearing baybayin fields.
2025-02-09 00:26:21,668 - WARNING - Invalid Baybayin data for word 'ako', clearing baybayin fields.
2025-02-09 00:26:21,684 - WARNING - Invalid Baybayin data for word 'metro', clearing baybayin fields.
2025-02-09 00:26:21,689 - WARNING - Invalid Baybayin data for word 'ule', clearing baybayin fields.
2025-02-09 00:26:21,692 - WARNING - Invalid Baybayin data for word 'por', clearing baybayin fields.
2025-02-09 00:26:21,721 - WARNING - Invalid Baybayin data for word 'balena', clearing baybayin fields.
2025-02-09 00:26:21,734 - WARNING - Invalid Baybayin data for word 'Hannah', clearing baybayin fields.
2025-02-09 00:26:21,737 - WARNING - Invalid Baybayin data for word 'ire', clearing baybayin fields.
2025-02-09 00:26:21,739 - WARNING - Invalid Baybayin data for word 'kondom', clearing baybayin fields.
2025-02-09 00:26:21,743 - WARNING - Invalid Baybayin data for word 'omelet', clearing baybayin fields.
2025-02-09 00:26:21,745 - WARNING - Invalid Baybayin data for word 'abo', clearing baybayin fields.
2025-02-09 00:26:21,767 - WARNING - Invalid Baybayin data for word 'abo', clearing baybayin fields.
2025-02-09 00:26:21,816 - WARNING - Invalid Baybayin data for word 'loa', clearing baybayin fields.
2025-02-09 00:26:21,820 - WARNING - Invalid Baybayin data for word 'droga', clearing baybayin fields.
2025-02-09 00:26:21,822 - WARNING - Invalid Baybayin data for word 'tumor', clearing baybayin fields.
2025-02-09 00:26:21,854 - WARNING - Invalid Baybayin data for word 'tren', clearing baybayin fields.
2025-02-09 00:26:21,858 - WARNING - Invalid Baybayin data for word 'puke', clearing baybayin fields.
2025-02-09 00:26:21,860 - WARNING - Invalid Baybayin data for word 'ko', clearing baybayin fields.
2025-02-09 00:26:21,925 - WARNING - Invalid Baybayin data for word 'sebra', clearing baybayin fields.
2025-02-09 00:26:22,022 - WARNING - Invalid Baybayin data for word 'maestro', clearing baybayin fields.
2025-02-09 00:26:22,075 - WARNING - Invalid Baybayin data for word 'personal', clearing baybayin fields.
2025-02-09 00:26:22,078 - WARNING - Invalid Baybayin data for word 'kobra', clearing baybayin fields.
2025-02-09 00:26:22,080 - WARNING - Invalid Baybayin data for word 'kobra', clearing baybayin fields.
2025-02-09 00:26:22,084 - WARNING - Invalid Baybayin data for word 'matematika', clearing baybayin fields.
2025-02-09 00:26:22,087 - WARNING - Invalid Baybayin data for word 'kamera', clearing baybayin fields.
2025-02-09 00:26:22,090 - WARNING - Invalid Baybayin data for word 'politika', clearing baybayin fields.
2025-02-09 00:26:22,113 - WARNING - Invalid Baybayin data for word 'virus', clearing baybayin fields.
2025-02-09 00:26:22,137 - WARNING - Invalid Baybayin data for word 'Mary', clearing baybayin fields.
2025-02-09 00:26:22,141 - WARNING - Invalid Baybayin data for word 'para', clearing baybayin fields.
2025-02-09 00:26:22,143 - WARNING - Invalid Baybayin data for word 'para', clearing baybayin fields.
2025-02-09 00:26:22,149 - WARNING - Invalid Baybayin data for word 'para', clearing baybayin fields.
2025-02-09 00:26:22,154 - WARNING - Invalid Baybayin data for word 'para', clearing baybayin fields.
2025-02-09 00:26:22,160 - WARNING - Invalid Baybayin data for word 'par', clearing baybayin fields.
2025-02-09 00:26:22,163 - WARNING - Invalid Baybayin data for word 'sirup', clearing baybayin fields.
2025-02-09 00:26:22,180 - WARNING - Invalid Baybayin data for word 'silo', clearing baybayin fields.
2025-02-09 00:26:22,191 - WARNING - Invalid Baybayin data for word 'ñ', clearing baybayin fields.
2025-02-09 00:26:22,287 - WARNING - Invalid Baybayin data for word 'Alice', clearing baybayin fields.
2025-02-09 00:26:22,295 - WARNING - Invalid Baybayin data for word 'buldog', clearing baybayin fields.
2025-02-09 00:26:22,303 - WARNING - Invalid Baybayin data for word 'buldog', clearing baybayin fields.
2025-02-09 00:26:22,335 - WARNING - Invalid Baybayin data for word 'Kerry', clearing baybayin fields.
2025-02-09 00:26:22,338 - WARNING - Invalid Baybayin data for word 'sate', clearing baybayin fields.
2025-02-09 00:26:22,340 - WARNING - Invalid Baybayin data for word 'sate', clearing baybayin fields.
2025-02-09 00:26:22,341 - WARNING - Invalid Baybayin data for word 'Pamplona', clearing baybayin fields.
2025-02-09 00:26:22,343 - WARNING - Invalid Baybayin data for word 'Pamplona', clearing baybayin fields.
2025-02-09 00:26:22,351 - WARNING - Invalid Baybayin data for word 'page', clearing baybayin fields.
2025-02-09 00:26:22,354 - WARNING - Invalid Baybayin data for word 'barik', clearing baybayin fields.
2025-02-09 00:26:22,365 - WARNING - Invalid Baybayin data for word 'barik', clearing baybayin fields.
2025-02-09 00:26:22,367 - WARNING - Invalid Baybayin data for word 'Ë', clearing baybayin fields.
2025-02-09 00:26:22,369 - WARNING - Invalid Baybayin data for word 'abandonado', clearing baybayin fields.
2025-02-09 00:26:22,376 - WARNING - Invalid Baybayin data for word 'integral', clearing baybayin fields.
2025-02-09 00:26:22,379 - WARNING - Invalid Baybayin data for word 'David', clearing baybayin fields.
2025-02-09 00:26:22,382 - WARNING - Invalid Baybayin data for word 'David', clearing baybayin fields.
2025-02-09 00:26:22,384 - WARNING - Invalid Baybayin data for word 'David', clearing baybayin fields.
2025-02-09 00:26:22,387 - WARNING - Invalid Baybayin data for word 'despertador', clearing baybayin fields.
2025-02-09 00:26:22,390 - WARNING - Invalid Baybayin data for word 'tubo', clearing baybayin fields.
2025-02-09 00:26:22,427 - WARNING - Invalid Baybayin data for word 'tubo', clearing baybayin fields.
2025-02-09 00:26:22,429 - WARNING - Invalid Baybayin data for word 'tubo', clearing baybayin fields.
2025-02-09 00:26:22,432 - WARNING - Invalid Baybayin data for word 'tubo', clearing baybayin fields.
2025-02-09 00:26:22,435 - WARNING - Invalid Baybayin data for word 'tubo', clearing baybayin fields.
2025-02-09 00:26:22,445 - WARNING - Invalid Baybayin data for word 'abece', clearing baybayin fields.
2025-02-09 00:26:22,448 - WARNING - Invalid Baybayin data for word 'ow', clearing baybayin fields.
2025-02-09 00:26:22,450 - WARNING - Invalid Baybayin data for word 'madre', clearing baybayin fields.
2025-02-09 00:26:22,510 - WARNING - Invalid Baybayin data for word 'dose', clearing baybayin fields.
2025-02-09 00:26:22,514 - WARNING - Invalid Baybayin data for word 'abogado', clearing baybayin fields.
2025-02-09 00:26:22,528 - WARNING - Invalid Baybayin data for word 'tonto', clearing baybayin fields.
2025-02-09 00:26:22,530 - WARNING - Invalid Baybayin data for word 'tonto', clearing baybayin fields.
2025-02-09 00:26:22,549 - WARNING - Invalid Baybayin data for word 'normal', clearing baybayin fields.
2025-02-09 00:26:22,551 - WARNING - Invalid Baybayin data for word 'Roberto', clearing baybayin fields.
2025-02-09 00:26:22,554 - WARNING - Invalid Baybayin data for word 'loro', clearing baybayin fields.
2025-02-09 00:26:22,577 - WARNING - Invalid Baybayin data for word 'rumba', clearing baybayin fields.
2025-02-09 00:26:22,627 - WARNING - Invalid Baybayin data for word 'espada', clearing baybayin fields.
2025-02-09 00:26:22,645 - WARNING - Invalid Baybayin data for word '-an', clearing baybayin fields.
2025-02-09 00:26:22,654 - WARNING - Invalid Baybayin data for word '-an', clearing baybayin fields.
2025-02-09 00:26:22,665 - WARNING - Invalid Baybayin data for word '-an', clearing baybayin fields.
2025-02-09 00:26:22,671 - WARNING - Invalid Baybayin data for word 'manirahan', clearing baybayin fields.
2025-02-09 00:26:22,690 - WARNING - Invalid Baybayin data for word 'magkaroon', clearing baybayin fields.
2025-02-09 00:26:22,718 - WARNING - Invalid Baybayin data for word 'uminom', clearing baybayin fields.
2025-02-09 00:26:22,724 - WARNING - Invalid Baybayin data for word 'magtagpo', clearing baybayin fields.
2025-02-09 00:26:22,731 - WARNING - Invalid Baybayin data for word 'mabuhay', clearing baybayin fields.
2025-02-09 00:26:22,737 - WARNING - Invalid Baybayin data for word 'magpatuloy', clearing baybayin fields.
2025-02-09 00:26:22,739 - WARNING - Invalid Baybayin data for word 'magpatuloy', clearing baybayin fields.
2025-02-09 00:26:22,870 - WARNING - Invalid Baybayin data for word 'matira', clearing baybayin fields.
2025-02-09 00:26:22,873 - WARNING - Invalid Baybayin data for word 'matira', clearing baybayin fields.
2025-02-09 00:26:22,879 - WARNING - Invalid Baybayin data for word 'meryenda', clearing baybayin fields.
2025-02-09 00:26:22,902 - WARNING - Invalid Baybayin data for word 'tumira', clearing baybayin fields.
